query,result_count
百慕大,95000000
百慕達,527000
百戰不殆,1530000
百戰百勝,1360000
百折不回,11800000
百折不撓,1780000
百日咳,41400000
百日維新,1570000
百果,35400000
百樂餐,629000
百步穿楊,1930000
百歲老人,6320000
百濟,455000
百無一失,28900000
百煉鋼,325000
百獸,432000
百病,100000000
百發百中,2390000
百眼巨人,1070000
百科全書,38000000
百科詞典,17500000
百穀,15500000
百米賽跑,1070000
百粵,9220000
百總,55300000
百老匯,821000
百無禁忌,3070000
百無聊賴,849000
百煉成鋼,1520000
百聞不如一見,992000
百物,100000000
百腳,13200000
百般奉承,2740000
百般巴結,24200
百色,100000000
百色地區,3620000
百色市,100000000
百花獎,5870000
百花運動,2030000
百花齊放,5230000
百花齊放，百家爭鳴,376000
百草,100000000
百草枯,15300000
百萬,17100000
百萬位,17400000
百萬噸,1310000
百萬噸級核武器,25600
百萬富翁,7360000
百萬赫茲,34900
百葉,1300000
百葉窗,14400000
百葉箱,2400000
百裡挑一,3760000
百褶裙,84800000
百讀不厭,3070000
百貨,8480000
百貨公司,29400000
百貨大樓,3630000
百越,36900000
百足,20300000
百足之蟲死而不僵,218000
百足蟲,468000
百里,100000000
百里香,29200000
百頁窗,177000
百餘,28700000
百香,100000000
癿,12900000
皁,5020000
皂,100000000
皂石,2440000
皂礬,11300
皇天不負苦心人,222000
皇太極,67700
皇太極清太宗,3400000
皇子,100000000
皇室,100000000
皇宮,2270000
皇家,100000000
皇家學會,875000
皇家海軍,5450000
皇家香港警察,29900000
皇家馬德里,8860000
皇家騎警,165000
皇帝,100000000
皇帝不急太監急,1170000
皇帝不急急死太監,1010000
皇帝的新衣,10200000
皇帝菜,1550000
皇帶魚,280000
皇恩,26400000
皇族,100000000
皇族內閣,178000
皇曆,142000
皇朝,100000000
皇權,347000
皇法,42900000
皇甫,100000000
皇甫嵩,7640000
皇甫鎛,416000
皇皇,5890000
皇糧,6120000
皇親國戚,501000
皇軍,102000
皇馬,463000
皈,100000000
皋,100000000
皋蘭,164000
皌,1320000
皎,100000000
皎厲,162000
皎月,45500000
皎白,6070000
皎皎,59800000
皎皎者易污,502000
皐,2120000
皒,5720000
皒皒,23700
皓,100000000
皓白,6890000
皓首,25000000
皘,696000
皜,1940000
皝,3940000
皤,14400000
皦,4570000
皨,782000
皪,3230000
皮,100000000
皮下,100000000
皮下注射,52900000
皮下的,100000000
皮克斯,38500000
皮克林,1430000
皮具,100000000
皮劃艇,3630000
皮劃艇激流回旋,297000
皮劃艇靜水,188000
皮包,100000000
皮匠,43000000
皮卡,100000000
皮卡爾,68000
皮囊,100000000
皮埃爾,146000
皮塔餅,101000
皮外傷,3480000
皮夾,438000
皮子,80700000
皮尺,26800000
皮層,290000
皮層下失語症,24300
皮層性,2590000
皮層性視損傷,6770
皮山,16600000
皮山縣,20900
皮肉之苦,30000000
皮脂腺,100000000
皮膚病,94900000
皮膚癌,10400000
皮膚科,67600000
皮膚粗糙,73100000
皮膚肌肉囊,602000
皮臉,24700000
皮製品,17700000
皮鞋,100000000
皮鞋匠,2290000
皮鞋油,16600000
皮鞭,51200000
皰,795000
皰疹,601000
皴,47100000
皴裂,8160000
皷,1670000
皸,653000
皺,3930000
皺摺,3030000
皺眉,1000000
皺紋,1450000
皺縮,95100
皺葉歐芹,52
皺褶,226000
皺起,7350000
皻,925000
皿,100000000
盂,100000000
盂方水方,387000
盂縣,25800
盂蘭盆,1430000
盃,9910000
盅,100000000
盆,100000000
盆友,100000000
盆地,100000000
盆景,100000000
盆栽,100000000
盆缽,388000
盆腔,100000000
盆花,79900000
盇,709000
盈,100000000
盈凸月,9340000
盈利,100000000
盈江,61100000
盈江縣,16500
盈箱累篋,92700
盈虧,833000
盈虧自負,642000
盈門,308000
盈餘,1500000
益,100000000
益加,8510000
益友,100000000
益州,80300000
益智,100000000
益智玩具,100000000
益生菌,100000000
益發,37800000
益胃生津,36200000
益處,1380000
益覺困難,526000
益趨,7060000
益陽,694000
益陽地區,590000
益陽市,176000
益鳥,24600
盋,709000
盌,3420000
盍,30400000
盎,83400000
盎司,100000000
盎斯,736000
盎格魯,90500
盎格魯撒克遜,411000
盛舉,644000
盛行,100000000
盛衰,81100000
盛裝,25600000
盛譽,448000
盛讚,532000
盛開,4190000
盛饌,341000
盜,16400000
盜伐,41400
盜匪,164000
盜取,591000
盜圖,12700000
盜墓,789000
盜壘,92400
盜採,1570000
盜汗,440000
盜版,1720000
盜版者,7260000
盜版黨,37700
盜獵,20100000
盜用,1180000
盜竊,991000
盜藪,67900
盜賊,2940000
盜賣,61400
盜錄,319000
盜龍,834000
盝,2450000
盞,3790000
盟,100000000
盟兄,26900000
盟兄弟,1180000
盟友,100000000
盟約,397000
盡人皆知,4020000
盡到,41900000
盡力,7140000
盡力而為,4430000
盡善盡美,2270000
盡地主之誼,153000
盡孝,309000
盡展,9680000
盡心,2560000
盡心盡力,1320000
盡心竭力,675000
盡忠,822000
盡快,7690000
盡性,12900000
盡情,7540000
盡意,14800000
盡收眼底,4940000
盡數,432000
盡是,100000000
盡歡,3720000
盡歡而散,536000
盡皆,5720000
盡義務,3210000
盡職,911000
盡職盡責,4530000
盡職調查,4760000
盡致,1400000
盡興,891000
盡言,10100000
盡責,1600000
盡速,9310000
盡釋前嫌,99900
盡量,9780000
盡頭,1980000
盡飽,1530000
監,16300000
監利,97900
盤問,49300000
盤子,822000
盤察,7380000
盤審,2550000
盤尼西林,71000
盤尾樹鵲,72
盤山,343000
盤山縣,23400
盤川,7050000
盤帶,12000000
盤桓,297000
盤梯,7040
盤球,16900
盤盤,183000
盤石,466000
盤碗,10000000
盤秤,5470
盤程,24800000
盤符,100000
盤算,21000000
盤管,35000000
盤縣,43900
盤繞,624000
盤纏,107000
盤羊,15400
盤腿,236000
盤膝,122000
盤詰,45800
盤貨,26100000
盤費,61400000
盤跚,241000
盤踞,393000
盤道,33000
盤錦,485000
盤錦市,93900
盤錯,2390000
盤陀,304000
盤陀路,138000
盤頭,174000
盤飧,166000
盤餐,16900000
盤香,62700
盤駁,5840
盤點,4190000
盤龍,575000
盤龍區,124000
盤龍臥虎,105000
盥,100000000
盥洗,100000000
盥洗室,29400000
盥洗盆,15000000
盦,7150000
盧,17400000
盧克索,29100
盧卡,332000
盧卡斯,586000
盧卡申科,33100
盧因,15800
盧梭,199000
盧森堡,770000
盧武鉉,30400
盧比,856000
盧比安納,4090
盧氏,701000
盧氏縣,68100
盧泰愚,32300
盧浮宮,3670000
盧溝橋,178000
盧溝橋事變,1160000
盧灣區,50700
盧照鄰,57800
盧瑟,41000
盧瑟福,9980
盧瓦爾河,330000
盧薩卡,20900
盧龍,293000
盧龍縣,44600
盩,1430000
盪,3970000
盪漾,224000
盪然,7820
盪鞦韆,348000
盬,4300000
盭,1740000
目光短淺,845000
目前,100000000
目力,33200000
目怔口呆,26800000
目愴有天,105000
目成,4750000
目挑心招,207000
目擊,1600000
目擊者,10100000
目標,57100000
目標匹配作業,1300000
目標地址,20100000
目標市場,29400000
目測,645000
目無光澤,858000
目無全牛,7680000
目無法紀,1700000
目無組織,649000
目珠,37700000
目的,100000000
目的地,100000000
目盲,15000000
目眦,2820000
目眩,100000000
目眩神迷,4230000
目眩頭昏,1630000
目睜口呆,199000
盯,100000000
盯住,100000000
盯市,3720000
盯梢,25700000
盯牢,2230000
目錄學,79600000
目鏡,186000
盯視,255000
盱,17200000
盱眙,89700000
盱眙縣,66800
盲,100000000
盲人,100000000
盲人摸象,28800000
盲人門球,88900
盲區,267000
盲品,4120000
盲囊,1540000
盲字,515000
盲從,337000
盲打,13500000
盲文,27100000
盲杖,5970000
盲法,6530000
盲流,9060000
盲目,100000000
盲端,3680000
盲胞,204000
盲腸,219000
盲腸炎,716000
盲鰻,8560
盲點,1110000
直,100000000
直上雲霄,547000
直來直去,13800000
直來直往,43100000
直係軍閥,206000
直到,100000000
直到現在,39700000
直勾勾,69500000
直升機,43600000
直升機坪,311000
直升飛機,35200000
直呼其名,8470000
直奔,100000000
直尺,100000000
直屬,2430000
直布羅陀,1770000
直布羅陀海峽,353000
直幅,1090000
直待,100000000
直徑,11300000
直情徑行,1560000
直感,10900000
直愣愣,17300000
直截,100000000
直截了當,29700000
直抒胸臆,44500000
直捷,4270000
直捷了當,197000
直掇,342000
直排,99100000
直接,100000000
直接了當,45100000
直接數據,64600000
直接稅,42500
直接競爭,12500000
直接賓語,3410000
直接選舉,11700000
直搗,308000
直搗黃龍,673000
直撅撅,452000
直播,100000000
直敪,98
直方圖,303000
直書,30100000
直覺性,4300000
直觀,2570000
直角,100000000
直角三角,99900000
直角三角形,99900000
直角器,13600000
直角尺,15200000
直角座標,72400000
直言,100000000
直言不諱,1910000
直言命題,686000
直言無諱,67600
直話,47200000
直諫,312000
直譯,696000
直譯器,327000
直轄,3210000
直轄市,16100000
直通,100000000
直通火車,10400000
直通車,100000000
直道而行,3200000
直達,3740000
直達車,32400000
直選,142000
直銷,5890000
直陳,87000
直隸,997000
直面,100000000
直順,12100000
直飛,571000
直餾,1280000
直髮,259000
直髮器,5110000
直髮板,5750000
盵,645000
相,100000000
相中,100000000
相乘,100000000
相互,100000000
相偕,6910000
相傳,50700000
相像,100000000
相公,100000000
相冊,3780000
相加性的,12300000
相助,100000000
相勸,12600000
相反,100000000
相合,100000000
相同,100000000
相同名字,100000000
相向,100000000
相向突擊,40400
相吸,34800000
相命者,100000000
相國,96300000
相圖,139000
相城,100000000
相城區,255000
相士,100000000
相夫教子,55700000
相契,6400000
相好,100000000
相安無事,16000000
相宜,100000000
相容,100000000
相容條件,2940000
相對,27700000
相對位置,21500000
相對地址,10100000
相對密度,4120000
相對濕度,4270000
相對論,12200000
相對論性,12600000
相對象,17800000
相山,32600000
相山區,24600
相左,42400000
相差,100000000
相差不多,100000000
相幫,49400000
相干,100000000
相平面,2280000
相形見絀,457000
相待,100000000
相得益彰,100000000
相思,100000000
相思病,16900000
相惡,81700
相碰撞,24000000
相稱,34700000
相空間,9010000
相符,100000000
相等,100000000
相簿,68200000
相約,3970000
相紙,234000
相繼,4650000
相罵,13100000
相聚,100000000
相聯,21300000
相聲,967000
相背,100000000
相若,17500000
相處,8010000
相術,114000
相襯,238000
相見,8570000
相見恨晚,4610000
相親,4650000
相親相愛,5990000
相覷,704000
相角,29300000
相認,489000
相識,5220000
相貌,100000000
相距,100000000
相較,9150000
相輔相成,3610000
相近,100000000
相通,100000000
相逢,100000000
相連,7260000
相遇,100000000
相違,6910000
相鄰,1780000
相配,100000000
相配人,15000000
相配物,6910000
相間,1030000
相關,100000000
盾構機,3320000
盾牌,100000000
盾牌座,1650000
省,100000000
省事,100000000
省份,100000000
省便,100000000
省儉,8610
省力,100000000
省勁,7570000
省勁兒,247000
省卻,16100000
省去,100000000
省吃儉用,1060000
省垣,5070000
省城,100000000
省委,100000000
省字號,9240000
省察,15100000
省得,100000000
省心,100000000
省悟,12500000
省會,1090000
省油的燈,2730000
省治,100000000
省港澳,100000000
省界,36200000
省略,100000000
省略符號,7490000
省略號,6020000
省直管縣,5760000
省省吧,17000000
省稱,40700000
省級,4440000
省視,84400000
省親,161000
省轄市,1690000
省錢,3550000
省長,2360000
省電,3130000
眂,819000
眄,19900000
眄眄,223000
眄睞,79000
眄睨,89900
眉間輪,67400
眉頭,1540000
眉飛色舞,1600000
看不出,100000000
看不慣,4990000
看不懂,100000000
看不清,100000000
看不習慣,17200000
看不見,100000000
看不起,100000000
看不過,31100000
看不過去,29500000
看不順眼,2480000
看中,100000000
看人下菜碟兒,6360000
看人行事,100000000
看似,100000000
看作,100000000
看來,100000000
看倌,100000000
看做,100000000
看出,100000000
看台,100000000
看呆,82700000
看在,100000000
看在眼裡,2750000
看好,100000000
看守,100000000
看守所,100000000
看守者,6930000
看官,100000000
看客,100000000
看家,100000000
看待,100000000
看得中,100000000
看得見,1700000
看得起,87800000
看得過,100000000
看得過兒,13900000
看情況,100000000
看慣,20700000
看懂,100000000
看成,100000000
看戲,667000
看扁,7480000
看押,8040000
看書,3590000
看望,100000000
看板,100000000
看樣子,58000000
看法,100000000
看淡,100000000
看笑話,22800000
看管,100000000
看花眼,12200000
看菜吃飯,484000
看菜吃飯，量體裁衣,25800
看著不管,100000000
看著辦,15500000
看見,22400000
看護,3740000
看貶,7110000
看走眼,56500000
看起來,100000000
看輕,91800000
看透,100000000
看重,100000000
看錯,82100000
看門人,2640000
看開,100000000
看頭,100000000
看顧,35200000
看鳥人,2690000
看齊,60200000
県,27300000
眎,1700000
眑,321000
真心話大冒險,3370000
真性,94900000
真怪,100000000
真情,100000000
真情實意,3020000
真意,100000000
真愛,4710000
真憑實據,182000
真才實學,1210000
真摯,1150000
真數,78800000
真是,100000000
真是的,100000000
真書,100000000
真有你的,22200000
真核,74600000
真格,93000000
真棒,100000000
真相,100000000
真相大白,100000000
真相畢露,217000
真真,100000000
真知,100000000
真知灼見,466000
真確,349000
真神,78800000
真空,100000000
真空泵,100000000
真空管,52500000
真納,10900000
真絲,289000
真經,1370000
真聲,35100000
真聲最高音,16300000
真肯定句,13400000
真臘,5330000
真菌,100000000
真菌綱,73
真言,100000000
真言宗,3540000
真詮,238000
真誠,8930000
真諦,1320000
真象,24900000
真跡,485000
真身,100000000
真道,20500000
真釋,13700000
真金不怕火來燒,2950000
真金不怕火煉,550000
真際,64100
真面目,100000000
真題,967000
真香,100000000
真髓,6750000
真鯛,121000
眠,100000000
眡,2360000
眢,4920000
眣,961000
眥,2470000
眥睚,99000
眦,96800000
眨,100000000
眨巴,63900000
眨眼,100000000
眨眼睛,100000000
眼巴巴,84900000
眼底,100000000
眼底下,46500000
眼影,100000000
眼成穿,100000000
眼房,100000000
眼房水,100000000
眼明手快,12800000
眼時,100000000
眼暈,19600
眼柄,1210000
眼格,100000000
眼梢,4030000
眼毒,100000000
眼波,100000000
眼淚,10300000
眼淚橫流,36400
眼熟,100000000
眼熱,18100000
眼珠,100000000
眼珠兒,3920000
眼珠子,8860000
眼球,100000000
眼生,100000000
眼界,100000000
眼病,100000000
眼白,52200000
眼皮,100000000
眼皮哭腫,2860000
眼皮子,11300000
眼皮子底下,46300000
眼皮子淺,788000
眼皮底下,28600000
眼目,100000000
眼看,100000000
眼眵,942000
眼眶,100000000
眼眸,100000000
眼睛,100000000
眼睛吃冰淇淋,9430000
眼睜睜,6150000
眼瞎耳聾,223000
眼瞓,290000
眼瞼,477000
眼神,100000000
眼神不好,31000000
眼科醫生,46700000
眼穿腸斷,292000
眼窩,201000
眼簾,999000
眼紅,373000
眼紋噪鶥,80500
眾口同聲,371000
眾口皆碑,248000
眾口鑠金,493000
眾口難調,712000
眾多,21700000
眾寡懸殊,48700
眾志成城,20400000
眾所周知,13300000
